Title,Rating,Votes,Duration,Genre
Clawface,8.6,14,1.633333333,Horror
Hillock Haunting,3.4,245,1.383333333,Horror
Time of the Witch,6.6,15,1.516666667,Horror
Tóxico,6.7,18,1.466666667,Horror
Choke,7.5,22,1.633333333,Horror
Do You See Me?,3.9,8,1.466666667,Horror
Mihrez 3: Cin Bebek,2.8,17,1.3,Horror
Just Another Horror Movie,5.9,10,0.516666667,Horror
Bad Ben 13: The Dracula Situation,3.5,12,1.65,Horror
Trillberry Murders,5.6,13,1.9,Horror
Sapien,2.4,79,1.733333333,Horror
Scream: The Fan Favorite,8.1,19,0.816666667,Horror
Death After Dusk,5.6,97,2.333333333,Horror
Bernadette will töten,8.4,23,1.55,Horror
The Bitter Taste,7.4,41,2.083333333,Horror
Soul Traveler (The Feature),4.2,24,1.6,Horror
Pulp Modern: Die Laughing,8.2,97,1.383333333,Horror
Biswas Villa-An Unfinished Story,8.6,21,0.9,Horror
Zir-i Cin 3: Cin Dügümü,3.9,22,1.433333333,Horror
Live Different,2.7,10,0.8,Horror
Bed of Nails,4.8,30,1.733333333,Horror
Porcelain,3.8,118,1.466666667,Horror
Symphony of Suffering,5.8,6,1.05,Horror
10/31 Part 4,5.5,19,1.45,Horror
Once Upon a Time in Amityville,3.7,57,1.216666667,Horror
Kukushka,4.3,33,1.55,Horror
Dead Body,3.7,41,2.25,Horror
The House on Mansfield Street II: Evil Next Door,5,100,1.333333333,Horror
Blodsuger,6.7,9,1.566666667,Horror
Domovoy,4.3,301,1.7,Horror
"Rapunzel, El Perro y El Brujo",7.6,22,1.816666667,Horror
Padikkadha Pakkangal,4.3,167,1.766666667,Horror
Grayson's Encounter,7.3,22,1.166666667,Horror
A Very Flattened Christmas,6.1,37,1.583333333,Horror
The Haunting of Lanquetot,3.7,10,1.6,Horror
Quiet,5,8,1.183333333,Horror
Anak Perjanjian Syaitan 2,6.4,34,1.483333333,Horror
Adze the African Vampire,3.4,61,1.35,Horror
Amir,5.4,20,1.166666667,Horror
Compression,8,15,2.066666667,Horror
Shi Ren Yu,2.5,9,1.183333333,Horror
La sombra del tiburón,6.2,17,1.483333333,Horror
First Person Savior,4.9,12,1.35,Horror
Fierce Killer Marsupial,2.3,50,1.433333333,Horror
Dead-End,8.2,6,0.766666667,Horror
Midnight Perturbation,8.6,12,1.35,Horror
Iron Nest of the Moon,7.6,13,1.166666667,Horror
The Beast Hand,4.5,14,1.283333333,Horror
The Clot,2.8,28,1.316666667,Horror
Death,6.1,16,1.283333333,Horror
Laberinto de sombras,6.1,9,1.833333333,Horror
Lachrymose Primrose,6.3,41,1.616666667,Horror
Tales of the Forgotten,5.2,9,2.833333333,Horror
Touched by Eternity,5.3,105,1.583333333,Horror
Jama,6,18,1.183333333,Horror
Rambut Kafan,4.5,102,1.633333333,Horror
Kísértés az erdö mélyén,2.8,78,1.3,Horror
San Geng Ke Zhan,6.1,14,1.466666667,Horror
New Folder,4.7,27,1.2,Horror
The Damnation,6.7,23,1.366666667,Horror
The Lonely Man with the Ghost Machine,3,161,1.5,Horror
Tan-Ti-Ana,6,26,1.583333333,Horror
Bisikan Setan,6.7,11,1.466666667,Horror
Daemon Mind,4.7,34,1.683333333,Horror
Shoroter Joba,4.4,24,2.05,Horror
Portraits,4.8,48,1.366666667,Horror
The E-Ghost,6.8,14,1.833333333,Horror
Dead Boys Club,6.3,26,1.75,Horror
Disremembered,4.9,144,1.733333333,Horror
Baridegi: The abandoned Girl,3.4,18,1.783333333,Horror
My Cannibal Crush,6.3,12,0.833333333,Horror
Once Passed On,6.6,7,1.516666667,Horror
The Killer Goldfish,6,6,1.566666667,Horror
Evil in Me,4,6,1.25,Horror
Bridge,3.7,13,1.3,Horror
K. The Butcher Shitter,3.5,25,1.166666667,Horror
Darkness Hunting,4.9,9,1.2,Horror
Fara suflet,6.5,9,1.583333333,Horror
Hannas 2,3,47,1.316666667,Horror
The Director's Cut,4.2,15,1.366666667,Horror
Problematic Intentions,4.6,15,1.5,Horror
Condemned,8.9,12,1.2,Horror
Unwelcome Home,8,9,1.25,Horror
Bantay-bahay,5.5,17,1.433333333,Horror
After Link,7.5,20,0.233333333,Horror
Horror Able,6.5,24,1.3,Horror
On the Trail of Bigfoot: The Ancients,6.2,7,2.333333333,Horror
Conexão com o Mal,8.3,32,2.216666667,Horror
The Wildman Massacre,8.6,37,1.5,Horror
Spending Some Time Together,6.9,30,2.433333333,Horror
Un día cualquiera,5.7,15,1.5,Horror
Forbidden Tapes - Anthology of Terror,5.4,8,1.016666667,Horror
El Juego 2: La Maldición del Bosque,6,35,1.616666667,Horror
Kanbalhi,9,6,1.916666667,Horror
Sobe: Sakalli Bebek,5,17,1.433333333,Horror
Hantu Polong,7.4,46,1.5,Horror
Mystery Writers,5.2,74,1.5,Horror
O Procedimento,8.2,52,0.2,Horror
The Dark Mother Special+20mn,7.6,21,2,Horror
The Elite of Devils,3.6,44,1.8,Horror
Winemaker,5.4,39,0.983333333,Horror
Horror-Scopes: Volume Two,8.1,20,1.466666667,Horror
MAKKA: Cinn-i Azap,4.3,13,1.25,Horror
Horror Unmasked,3.3,23,1.27,Horror
Mashaarojinn,9,20,1.65,Horror
Killer Reel,5.2,10,1.216666667,Horror
Demon Stalker,2.2,7,1.616666667,Horror
New Tokyo Poltergeist,5.1,10,1.466666667,Horror
Keo=peul-ji-ok,5.6,8,1.566666667,Horror
Der Dritte Gast,3.3,43,1.216666667,Horror
Abduction Chronicles,8.5,38,2.1,Horror
Harruk,4.5,22,1.166666667,Horror
Bannkorb,7.4,6,0.316666667,Horror
Ahbar,3,15,1.333333333,Horror
Welcome to Kittytown,7.7,8,1.466666667,Horror
Demons vs. Ghosts,7.7,7,1.533333333,Horror
I Curse This Land,4,94,1.433333333,Horror
Verified,5.1,9,1.616666667,Horror
Noclip,3.6,42,1.016666667,Horror
Strangers,6.6,10,1.65,Horror
Kurban: Budak Iblis,4.3,15,1.45,Horror
The Tormented,5,17,1.416666667,Horror
A Coffin of Stars,5.2,6,1.666666667,Horror
Bungalow Section 12,2.4,64,1.466666667,Horror
Neighborhood,5.8,5,1.4,Horror
Bijt,5.8,55,1.75,Horror
The Hellper,6.2,25,1.5,Horror
Cheongsam Merah Darah,5.7,11,1.5,Horror
Basileia,4.2,59,1.6,Horror
Horrorathon Volume 3,5.1,14,1.55,Horror
Malam Keramat,6,33,1.5,Horror
Dead Talk Tales: Volume I,6.6,28,1.633333333,Horror
Obscura,6.3,9,1.483333333,Horror
Family Comes First,8.1,7,1.083333333,Horror
Tragic,8.9,20,1.6,Horror
Neath's Love Story 3,6.2,13,1.666666667,Horror
The Burned Hand,8,12,1.416666667,Horror
Tienes 24 horas,7.4,7,1.016666667,Horror
Where the Mountain Women Sing,5.9,9,0.25,Horror
Jyukinshi,3,11,1.716666667,Horror
Shadows,6.8,21,1.25,Horror
Átropos,5.5,24,1.55,Horror
Stab 4: Knife of Doom,5.4,14,1.633333333,Horror
Janus,4.9,11,1.2,Horror
Prima del giorno dopo,7.8,75,1.75,Horror
La Hacienda - El Regreso de los Malditos,7.6,15,1.166666667,Horror
Gentleman Caller,8.5,9,1.716666667,Horror
Killer Hand Dryer,7.8,10,1.966666667,Horror
Slenderverse: Building the Slenderman,7.4,9,1.916666667,Horror
Cieco sordo muto,7.1,9,1.416666667,Horror
Don't Open the Box,7,9,0.75,Horror
Velhan,6.4,18,1.283333333,Horror
Requiem: Three Tales of Horror,3.6,38,0.916666667,Horror
The Haunting in Rosemary Lane,3.5,29,0.983333333,Horror
Rahha,2.7,13,2.25,Horror
Abaasylaakh Khaus,7.2,7,1.166666667,Horror
Slenderverse: An Artistic Movement,6.6,7,1.75,Horror
Stalked by Shadows,3.6,10,1,Horror
Peccatum,1.9,24,1.133333333,Horror
Protanopia,7,14,1.25,Horror
Ciudad Oculta,3.7,16,1.6,Horror
A Melty Kiss Lost in the Abyss - Un Dolce Bacio Perduto nell'Abisso -,7.7,25,1.516666667,Horror
The Smell of Blood,2.3,18,1.25,Horror
Project Mutationem: The Second Collection,8.1,7,1.716666667,Horror
Cintihar,2.6,10,1.283333333,Horror
